Quantify Compound Summary Report 

Printed Thu Feb 04 10:38:59 2021

Compound 1:  13C-caffeine

	#	Name	Sample Text	RT	Area	1Area
57	57	TQS3_210122_057	Blank	7.31	638	371
58	58	TQS3_210122_058	20190819_C_N-LC	7.32	781	156
59	59	TQS3_210122_059	20190819_C_O-LC	7.32	656	337
60	60	TQS3_210122_060	20190819_C_P-LC	7.31	1451	400
61	61	TQS3_210122_061	20190819_C_Q-LC	7.30	632	106
62	62	TQS3_210122_062	20200304_C_A-LC	7.32	588	664
63	63	TQS3_210122_063	20200304_C_B-LC	7.35	249	640
64	64	TQS3_210122_064	20200304_C_C-LC	7.33	535	240
65	65	TQS3_210122_065	20200304_C_D-LC	7.32	1166	361
66	66	TQS3_210122_066	20200304_C_Eg-LC	7.31	28237	9201
67	67	TQS3_210122_067	20200304_C_Et-LC	7.31	77599	24121
68	68	TQS3_210122_068	Blank	7.31	571	749
69	69	TQS3_210122_069	Std 3.125 ng/ml matrix	7.32	188579	61308
70	70	TQS3_210122_070	Blank	7.33	1167	363
71	71	TQS3_210122_071	Std 0 ng/mL	7.31	665	173
72	72	TQS3_210122_072	Std 1.25 ng/mL	7.31	81728	26326
73	73	TQS3_210122_073	Std 3.125 ng/mL	7.31	215374	69269
74	74	TQS3_210122_074	Std 6.25 ng/mL	7.31	427779	136577
75	75	TQS3_210122_075	Std 12.5 ng/mL	7.31	765869	234570
76	76	TQS3_210122_076	Std 50 ng/mL	7.31	3549879	1028279
77	77	TQS3_210122_077	Blank	7.32	3181	940
78	78	TQS3_210122_078	Std 3.125 ng/ml matrix	7.31	197977	62016
79	79	TQS3_210122_079	Blank	7.30	1324	858
80	80	TQS3_210122_080	20200304_C_Fg-LC	7.31	29716	8442
81	81	TQS3_210122_081	20200304_C_Ft-LC	7.31	229687	65546
82	82	TQS3_210122_082	20200304_C_G-LC	7.32	1567	467
83	83	TQS3_210122_083	20200304_C_Hg-LC	7.31	26878	8123
84	84	TQS3_210122_084	20200304_C_Ht-LC	7.31	342122	100031
85	85	TQS3_210122_085	20200304_C_Ig-LC	7.33	35687	10687
86	86	TQS3_210122_086	20200304_C_It-LC	7.33	351178	99498
87	87	TQS3_210122_087	20200304_C_Jg-LC	7.32	61380	18284
88	88	TQS3_210122_088	20200304_C_Jt-LC	7.33	79139	24043
89	89	TQS3_210122_089	20200304_C_Kg-LC	7.32	81718	24857
90	90	TQS3_210122_090	Blank	7.32	1233	245
91	91	TQS3_210122_091	Std 3.125 ng/ml matrix	7.33	182262	59035
92	92	TQS3_210122_092	Blank	7.33	499	748
93	93	TQS3_210122_093	20200304_C_Kt-LC	7.33	307635	87980
94	94	TQS3_210122_094	20200304_C_L-LC	7.31	1630	818
95	95	TQS3_210122_095	20200304_C_M-LC	7.32	1539	511
96	96	TQS3_210122_096	20200304_C_N-LC	7.33	2062	662
97	97	TQS3_210122_097	20200304_C_O-LC	7.31	297	247
98	98	TQS3_210122_098	20200304_C_P-LC	7.30	1045	218
99	99	TQS3_210122_099	20200304_C_Q-LC	7.32	624	121
100	100	TQS3_210122_100	20200304_C_R-LC	7.31	1036	175
101	101	TQS3_210122_101	20200304_C_S-LC	7.31	919	465
102	102	TQS3_210122_102	20200304_C_T-LC	7.29	467	398
103	103	TQS3_210122_103	Blank	7.33	901	377
104	104	TQS3_210122_104	Std 3.125 ng/ml matrix	7.33	180494	58287
105	105	TQS3_210122_105	Blank	7.30	266	65
106	106	TQS3_210122_106	20200304_C_U-LC	7.30	285	531
107	107	TQS3_210122_107	20200304_C_V-LC	7.32	2891	921
108	108	TQS3_210122_108	20200304_C_W-LC	7.30	544	696
109	109	TQS3_210122_109	20200304_C_X-LC	7.32	164	146
110	110	TQS3_210122_110	20200627_S_1_5-LC	7.32	17001	5734
111	111	TQS3_210122_111	20200701_S_1_12-LC	7.33	3595	897
112	112	TQS3_210122_112	20200812_S_1_12-LC	7.33	31630	8990
113	113	TQS3_210122_113	20200820_C_A-LC	7.32	890	175
114	114	TQS3_210122_114	20200820_C_B-LC	7.30	993	138
115	115	TQS3_210122_115	20200820_C_C-LC	7.29	355	157
116	116	TQS3_210122_116	Blank	7.30	580	400
117	117	TQS3_210122_117	Std 3.125 ng/ml matrix	7.32	182414	59747
118	118	TQS3_210122_118	Blank	7.30	1049	400
119	119	TQS3_210122_119	20200820_C_D-LC	7.30	1890	346
120	120	TQS3_210122_120	20200820_C_E-LC	7.31	1278	342
121	121	TQS3_210122_121	20200820_C_Ft-LC	7.31	1068753	286938
122	122	TQS3_210122_122	20200831_S_1_12-LC	7.31	9652	3245
123	123	TQS3_210122_123	20200928_S_1_12-LC	7.31	9117	3392
124	124	TQS3_210122_124	Blank	7.31	1347	403
125	125	TQS3_210122_125	Std 3.125 ng/ml matrix	7.31	177160	57354
126	126	TQS3_210122_126	Std 3.125 ng/ml Solvent	7.31	204408	63363
127	127	TQS3_210122_127	Blank	7.30	726	102
128	128	TQS3_210122_128	20190315_W_1-LC	7.31	401	488
129	129	TQS3_210122_129	20190510_W_1_9-LC	7.29	963	147
130	130	TQS3_210122_130	20190606_W_1_2-LC	7.32	954	304
131	131	TQS3_210122_131	20190615_W_1_9-LC	7.30	1310	318
132	132	TQS3_210122_132	20200627_W_1_5-LC	7.31	665	60
133	133	TQS3_210122_133	Blank	7.32	851	225
134	134	TQS3_210122_134	Std 3.125 ng/ml matrix	7.31	187518	61400
135	135	TQS3_210122_135	Std 3.125 ng/ml Solvent	7.31	203873	66600
136	136	TQS3_210122_136	Blank	7.33	900	234
137	137	TQS3_210122_137	BLANK - IS	7.30	484	114
138	138	TQS3_210122_138	BLANK + IS + std MIX	7.31	541073	167793
139	139	TQS3_210122_139	QC-1-standard	7.31	604971	178936
140	140	TQS3_210122_140	QC-2	7.31	579120	170158
141	141	TQS3_210122_141	QC-3	7.31	544259	162796
142	142	TQS3_210122_142	Blank	7.31	1522	617
143	143	TQS3_210122_143	Std 3.125 ng/ml matrix	7.32	175494	58777
144	144	TQS3_210122_144	Blank	7.31	953	516
145	145	TQS3_210122_145	Std 0 ng/mL	7.31	1106	137
146	146	TQS3_210122_146	Std 1.25 ng/mL	7.31	79440	26426
147	147	TQS3_210122_147	Std 3.125 ng/mL	7.31	242549	72735
148	148	TQS3_210122_148	Std 6.25 ng/mL	7.31	466295	147456
149	149	TQS3_210122_149	Std 12.5 ng/mL	7.31	819711	254114
150	150	TQS3_210122_150	Std 50 ng/mL	7.31	3651444	1043289
151	151	TQS3_210122_151	Blank	7.31	1476	531
152	152	TQS3_210122_152	Std 3.125 ng/ml matrix	7.32	200097	65509
153	153	TQS3_210122_153	Blank	7.30	612	72
154	154	TQS3_210122_154	Blank	7.31	598	346

Compound 26:  Indoxacarb

	#	Name	Sample Text	RT	Area	1 Area
1	1	TQS3_210122_001	Blank	7.81	66	
2	2	TQS3_210122_002	Std 0 ng/mL	7.79	144	
3	3	TQS3_210122_003	Std 1.25 ng/mL	7.80	20846	17440
4	4	TQS3_210122_004	Std 3.125 ng/mL	7.80	53992	44563
5	5	TQS3_210122_005	Std 6.25 ng/mL	7.80	107192	88660
6	6	TQS3_210122_006	Std 12.5 ng/mL	7.80	190371	156380
7	7	TQS3_210122_007	Std 50 ng/mL	7.81	818214	695621
8	8	TQS3_210122_008	Blank	7.78	622	151
9	9	TQS3_210122_009	Std 3.125 ng/ml matrix	7.81	53652	45894
10	10	TQS3_210122_010	Blank	7.79	186	
11	11	TQS3_210122_011	BLANK - IS	7.84	251	
12	12	TQS3_210122_012	BLANK + IS + std MIX	7.81	183410	158089
13	13	TQS3_210122_013	QC-1-standard	7.81	193149	168234
14	14	TQS3_210122_014	QC-2	7.81	180562	157613
15	15	TQS3_210122_015	QC-3	7.81	169581	146470
16	16	TQS3_210122_016	Blank	7.81	500	
17	17	TQS3_210122_017	Std 3.125 ng/ml matrix	7.81	48706	43383
18	18	TQS3_210122_018	Blank	7.81	96	
19	19	TQS3_210122_019	20190415_C_A-LC	7.82	57	
20	20	TQS3_210122_020	20190415_C_B-LC	7.79	830	830
21	21	TQS3_210122_021	20190415_C_C-LC	7.78	81	55
22	22	TQS3_210122_022	20190415_C_D-LC	7.83	106	
23	23	TQS3_210122_023	20190415_C_E-LC	7.80	6566	6042
24	24	TQS3_210122_024	20190415_C_F-LC	7.79	1335	1112
25	25	TQS3_210122_025	20190510_S_1_9-LC	7.79	118	282
26	26	TQS3_210122_026	20190511_C_G-LC	7.79	1147	498
27	27	TQS3_210122_027	20190511_C_H-LC	7.81	45	110
28	28	TQS3_210122_028	20190511_C_I-LC	7.79	5754	5334
29	29	TQS3_210122_029	Blank	7.83	60	
30	30	TQS3_210122_030	Std 3.125 ng/ml matrix	7.79	47151	42299
31	31	TQS3_210122_031	Blank	7.82	413	113
32	32	TQS3_210122_032	20190511_C_J-LC	7.80	4021	4487
33	33	TQS3_210122_033	20190511_C_K-LC	7.81	3496	3380
34	34	TQS3_210122_034	20190511_C_L-LC	7.81	167631	147550
35	35	TQS3_210122_035	20190511_C_M-LC	7.81	833	31
36	36	TQS3_210122_036	20190511_C_N-LC			
37	37	TQS3_210122_037	20190511_C_O-LC			
38	38	TQS3_210122_038	20190528_C_A-LC	7.80	245	90
39	39	TQS3_210122_039	20190528_C_B-LC	7.81	472	324
40	40	TQS3_210122_040	20190528_C_C-LC	7.83	744	457
41	41	TQS3_210122_041	20190528_C_D-LC	7.82	4658	5078
42	42	TQS3_210122_042	Blank	7.82	143	
43	43	TQS3_210122_043	Std 3.125 ng/ml matrix	7.81	41719	39853
44	44	TQS3_210122_044	Blank	7.81	134	27
45	45	TQS3_210122_045	20190528_C_E-LC	7.81	5535	4747
46	46	TQS3_210122_046	20190528_C_F-LC	7.82	177	20
47	47	TQS3_210122_047	20190528_C_G-LC	7.81	569	502
48	48	TQS3_210122_048	20190528_C_H-LC			
49	49	TQS3_210122_049	20190615_S_1_9-LC	7.81	250	121
50	50	TQS3_210122_050	20190819_C_I-LC	7.81	215	257
51	51	TQS3_210122_051	20190819_C_J-LC	7.78	1560	1767
52	52	TQS3_210122_052	20190819_C_K-LC	7.78	1214	1391
53	53	TQS3_210122_053	20190819_C_L-LC	7.81	1255469	1098305
54	54	TQS3_210122_054	20190819_C_M-LC	7.81	2151	2261
55	55	TQS3_210122_055	Blank	7.80	446	
56	56	TQS3_210122_056	Std 3.125 ng/ml matrix	7.81	43853	39885
57	57	TQS3_210122_057	Blank	7.81	127	
58	58	TQS3_210122_058	20190819_C_N-LC	7.78	1899	2123
59	59	TQS3_210122_059	20190819_C_O-LC	7.78	513	397
60	60	TQS3_210122_060	20190819_C_P-LC	7.79	10706	12174
61	61	TQS3_210122_061	20190819_C_Q-LC	7.81	1063	901
62	62	TQS3_210122_062	20200304_C_A-LC	7.78	96	
63	63	TQS3_210122_063	20200304_C_B-LC	7.82	201	
64	64	TQS3_210122_064	20200304_C_C-LC	7.81	74	
65	65	TQS3_210122_065	20200304_C_D-LC	7.81	192	
66	66	TQS3_210122_066	20200304_C_Eg-LC	7.80	129537	117249
67	67	TQS3_210122_067	20200304_C_Et-LC	7.79	333981	300318
68	68	TQS3_210122_068	Blank	7.79	235	311
69	69	TQS3_210122_069	Std 3.125 ng/ml matrix	7.80	44543	41185
70	70	TQS3_210122_070	Blank	7.79	194	52
71	71	TQS3_210122_071	Std 0 ng/mL	7.81	105	15
72	72	TQS3_210122_072	Std 1.25 ng/mL	7.79	18113	16443
73	73	TQS3_210122_073	Std 3.125 ng/mL	7.80	48554	45742
74	74	TQS3_210122_074	Std 6.25 ng/mL	7.80	98998	90845
75	75	TQS3_210122_075	Std 12.5 ng/mL	7.80	173501	160026
76	76	TQS3_210122_076	Std 50 ng/mL	7.79	747282	686097
77	77	TQS3_210122_077	Blank	7.80	576	211
78	78	TQS3_210122_078	Std 3.125 ng/ml matrix	7.80	43457	41187
79	79	TQS3_210122_079	Blank	7.76	289	83
80	80	TQS3_210122_080	20200304_C_Fg-LC	7.79	129250	116645
81	81	TQS3_210122_081	20200304_C_Ft-LC	7.79	299345	270545
82	82	TQS3_210122_082	20200304_C_G-LC	7.79	378	133
83	83	TQS3_210122_083	20200304_C_Hg-LC	7.79	362391	327580
84	84	TQS3_210122_084	20200304_C_Ht-LC	7.79	211182	197002
85	85	TQS3_210122_085	20200304_C_Ig-LC	7.81	1132392	1023351
86	86	TQS3_210122_086	20200304_C_It-LC	7.81	555166	492840
87	87	TQS3_210122_087	20200304_C_Jg-LC	7.81	48749	44902
88	88	TQS3_210122_088	20200304_C_Jt-LC	7.81	56659	51657
89	89	TQS3_210122_089	20200304_C_Kg-LC	7.81	25908	22881
90	90	TQS3_210122_090	Blank	7.80	132	
91	91	TQS3_210122_091	Std 3.125 ng/ml matrix	7.81	42555	40225
92	92	TQS3_210122_092	Blank	7.78	157	38
93	93	TQS3_210122_093	20200304_C_Kt-LC	7.81	58842	55201
94	94	TQS3_210122_094	20200304_C_L-LC	7.81	217	66
95	95	TQS3_210122_095	20200304_C_M-LC	7.80	126	
96	96	TQS3_210122_096	20200304_C_N-LC	7.73	42	
97	97	TQS3_210122_097	20200304_C_O-LC	7.83	292	
98	98	TQS3_210122_098	20200304_C_P-LC	7.78	58	
99	99	TQS3_210122_099	20200304_C_Q-LC	7.84	106	73
100	100	TQS3_210122_100	20200304_C_R-LC	7.81	144	
101	101	TQS3_210122_101	20200304_C_S-LC	7.82	83	46
102	102	TQS3_210122_102	20200304_C_T-LC	7.73	75	40
103	103	TQS3_210122_103	Blank	7.80	62	
104	104	TQS3_210122_104	Std 3.125 ng/ml matrix	7.81	40004	40194
105	105	TQS3_210122_105	Blank	7.81	114	
106	106	TQS3_210122_106	20200304_C_U-LC	7.80	123	
107	107	TQS3_210122_107	20200304_C_V-LC	7.76	62	
108	108	TQS3_210122_108	20200304_C_W-LC	7.81	80	
109	109	TQS3_210122_109	20200304_C_X-LC	7.77	54	40
110	110	TQS3_210122_110	20200627_S_1_5-LC	7.81	10043	8701
111	111	TQS3_210122_111	20200701_S_1_12-LC	7.81	3422	2866
112	112	TQS3_210122_112	20200812_S_1_12-LC	7.81	7549	6425
113	113	TQS3_210122_113	20200820_C_A-LC	7.81	3037	4104
114	114	TQS3_210122_114	20200820_C_B-LC	7.79	22	175
115	115	TQS3_210122_115	20200820_C_C-LC	7.82	146	100
116	116	TQS3_210122_116	Blank	7.80	148	78
117	117	TQS3_210122_117	Std 3.125 ng/ml matrix	7.80	42822	38893
118	118	TQS3_210122_118	Blank	7.79	82	30
119	119	TQS3_210122_119	20200820_C_D-LC	7.81	297	113
120	120	TQS3_210122_120	20200820_C_E-LC	7.80	1494	1880
121	121	TQS3_210122_121	20200820_C_Ft-LC	7.80	1711995	1539457
122	122	TQS3_210122_122	20200831_S_1_12-LC	7.81	2185	2077
123	123	TQS3_210122_123	20200928_S_1_12-LC	7.81	974	696
124	124	TQS3_210122_124	Blank	7.79	315	
125	125	TQS3_210122_125	Std 3.125 ng/ml matrix	7.79	42386	39486
126	126	TQS3_210122_126	Std 3.125 ng/ml Solvent	7.79	50276	47095
127	127	TQS3_210122_127	Blank	7.78	381	
128	128	TQS3_210122_128	20190315_W_1-LC	7.83	124	
129	129	TQS3_210122_129	20190510_W_1_9-LC	7.80	85	
130	130	TQS3_210122_130	20190606_W_1_2-LC	7.76	162	
131	131	TQS3_210122_131	20190615_W_1_9-LC	7.78	39	33
132	132	TQS3_210122_132	20200627_W_1_5-LC	7.79	37	32
133	133	TQS3_210122_133	Blank	7.82	88	
134	134	TQS3_210122_134	Std 3.125 ng/ml matrix	7.80	42750	39708
135	135	TQS3_210122_135	Std 3.125 ng/ml Solvent	7.80	48318	45598
136	136	TQS3_210122_136	Blank	7.65	51	48
137	137	TQS3_210122_137	BLANK - IS	7.80	190	55
138	138	TQS3_210122_138	BLANK + IS + std MIX	7.80	169331	156422
139	139	TQS3_210122_139	QC-1-standard	7.79	169504	156662
140	140	TQS3_210122_140	QC-2	7.79	175071	166703
141	141	TQS3_210122_141	QC-3	7.80	155326	142800
142	142	TQS3_210122_142	Blank	7.78	402	267
143	143	TQS3_210122_143	Std 3.125 ng/ml matrix	7.79	44996	42062
144	144	TQS3_210122_144	Blank	7.80	497	60
145	145	TQS3_210122_145	Std 0 ng/mL	7.81	286	
146	146	TQS3_210122_146	Std 1.25 ng/mL	7.80	19206	18301
147	147	TQS3_210122_147	Std 3.125 ng/mL	7.80	50723	48714
148	148	TQS3_210122_148	Std 6.25 ng/mL	7.80	104293	99160
149	149	TQS3_210122_149	Std 12.5 ng/mL	7.80	192615	183965
150	150	TQS3_210122_150	Std 50 ng/mL	7.80	783861	744260
151	151	TQS3_210122_151	Blank	7.79	477	407
152	152	TQS3_210122_152	Std 3.125 ng/ml matrix	7.80	43649	41326
153	153	TQS3_210122_153	Blank	7.81	246	62
154	154	TQS3_210122_154	Blank	7.79	245	

Compound 27:  Trifloxystrobin

	#	Name	Sample Text	RT	Area	1 Area
1	1	TQS3_210122_001	Blank	7.88	3247	909
2	2	TQS3_210122_002	Std 0 ng/mL	7.88	3314	855
3	3	TQS3_210122_003	Std 1.25 ng/mL	7.88	737324	258197
4	4	TQS3_210122_004	Std 3.125 ng/mL	7.88	1911265	672512
5	5	TQS3_210122_005	Std 6.25 ng/mL	7.88	3834675	1360573
6	6	TQS3_210122_006	Std 12.5 ng/mL	7.88	6311774	2343838
7	7	TQS3_210122_007	Std 50 ng/mL	7.87	10390373	7927830
8	8	TQS3_210122_008	Blank	7.88	26588	8765
9	9	TQS3_210122_009	Std 3.125 ng/ml matrix	7.89	1589581	561730
10	10	TQS3_210122_010	Blank	7.89	6791	1934
11	11	TQS3_210122_011	BLANK - IS	7.89	2561	936
12	12	TQS3_210122_012	BLANK + IS + std MIX	7.88	5095849	1880502
13	13	TQS3_210122_013	QC-1-standard	7.89	5927943	2147665
14	14	TQS3_210122_014	QC-2	7.89	5862158	2121417
15	15	TQS3_210122_015	QC-3	7.89	5636732	2027905
16	16	TQS3_210122_016	Blank	7.88	11472	3668
17	17	TQS3_210122_017	Std 3.125 ng/ml matrix	7.88	1505375	541037
18	18	TQS3_210122_018	Blank	7.88	5872	2791
19	19	TQS3_210122_019	20190415_C_A-LC	7.90	4358	1478
20	20	TQS3_210122_020	20190415_C_B-LC	7.88	4057	1690
21	21	TQS3_210122_021	20190415_C_C-LC	7.88	8450	3132
22	22	TQS3_210122_022	20190415_C_D-LC	7.88	8397	2803
23	23	TQS3_210122_023	20190415_C_E-LC	7.88	30196	10806
24	24	TQS3_210122_024	20190415_C_F-LC	7.87	20859	7487
25	25	TQS3_210122_025	20190510_S_1_9-LC	7.87	20370	7098
26	26	TQS3_210122_026	20190511_C_G-LC	7.88	17071	5672
27	27	TQS3_210122_027	20190511_C_H-LC	7.88	10054	3093
28	28	TQS3_210122_028	20190511_C_I-LC	7.87	21645	8088
29	29	TQS3_210122_029	Blank	7.87	3590	1352
30	30	TQS3_210122_030	Std 3.125 ng/ml matrix	7.87	1580978	566361
31	31	TQS3_210122_031	Blank	7.88	5144	1164
32	32	TQS3_210122_032	20190511_C_J-LC	7.88	4083	1755
33	33	TQS3_210122_033	20190511_C_K-LC	7.89	21189	6598
34	34	TQS3_210122_034	20190511_C_L-LC	7.88	465865	165368
35	35	TQS3_210122_035	20190511_C_M-LC	7.88	9106	3280
36	36	TQS3_210122_036	20190511_C_N-LC	7.89	8481	3098
37	37	TQS3_210122_037	20190511_C_O-LC	7.89	8390	2720
38	38	TQS3_210122_038	20190528_C_A-LC	7.88	9737	3716
39	39	TQS3_210122_039	20190528_C_B-LC	7.90	31405	11003
40	40	TQS3_210122_040	20190528_C_C-LC	7.90	8424	2909
41	41	TQS3_210122_041	20190528_C_D-LC	7.90	7343	3036
42	42	TQS3_210122_042	Blank	7.89	3684	1221
43	43	TQS3_210122_043	Std 3.125 ng/ml matrix	7.89	1343859	484371
44	44	TQS3_210122_044	Blank	7.88	3854	1327
45	45	TQS3_210122_045	20190528_C_E-LC	7.89	5050197	1803535
46	46	TQS3_210122_046	20190528_C_F-LC	7.89	7430	2971
47	47	TQS3_210122_047	20190528_C_G-LC	7.89	20840	7906
48	48	TQS3_210122_048	20190528_C_H-LC	7.88	11383	4286
49	49	TQS3_210122_049	20190615_S_1_9-LC	7.89	7975	2686
50	50	TQS3_210122_050	20190819_C_I-LC	7.89	3190	1205
51	51	TQS3_210122_051	20190819_C_J-LC	7.88	12113	4040
52	52	TQS3_210122_052	20190819_C_K-LC	7.89	3280	1252
53	53	TQS3_210122_053	20190819_C_L-LC	7.89	8206386	3908095
54	54	TQS3_210122_054	20190819_C_M-LC	7.89	17638	6520
55	55	TQS3_210122_055	Blank	7.89	6653	2099
56	56	TQS3_210122_056	Std 3.125 ng/ml matrix	7.89	1360370	477396
57	57	TQS3_210122_057	Blank	7.89	5568	1689
58	58	TQS3_210122_058	20190819_C_N-LC	7.89	4358	1580
59	59	TQS3_210122_059	20190819_C_O-LC	7.88	3666	1334
60	60	TQS3_210122_060	20190819_C_P-LC	7.88	5212	2000
61	61	TQS3_210122_061	20190819_C_Q-LC	7.87	8005	2903
62	62	TQS3_210122_062	20200304_C_A-LC	7.89	1741	644
63	63	TQS3_210122_063	20200304_C_B-LC	7.88	2098	907
64	64	TQS3_210122_064	20200304_C_C-LC	7.88	3400	947
65	65	TQS3_210122_065	20200304_C_D-LC	7.88	2504	872
66	66	TQS3_210122_066	20200304_C_Eg-LC	7.88	38676	13553
67	67	TQS3_210122_067	20200304_C_Et-LC	7.87	550238	193298
68	68	TQS3_210122_068	Blank	7.88	4121	1495
69	69	TQS3_210122_069	Std 3.125 ng/ml matrix	7.88	1415689	496132
70	70	TQS3_210122_070	Blank	7.87	4814	1781
71	71	TQS3_210122_071	Std 0 ng/mL	7.88	2615	1010
72	72	TQS3_210122_072	Std 1.25 ng/mL	7.87	661192	234540
73	73	TQS3_210122_073	Std 3.125 ng/mL	7.88	1722452	605772
74	74	TQS3_210122_074	Std 6.25 ng/mL	7.88	3441846	1229352
75	75	TQS3_210122_075	Std 12.5 ng/mL	7.87	6010010	2165186
76	76	TQS3_210122_076	Std 50 ng/mL	7.86	10216990	7695024
77	77	TQS3_210122_077	Blank	7.88	26232	9182
78	78	TQS3_210122_078	Std 3.125 ng/ml matrix	7.88	1382130	493530
79	79	TQS3_210122_079	Blank	7.86	6684	2326
80	80	TQS3_210122_080	20200304_C_Fg-LC	7.87	49191	17499
81	81	TQS3_210122_081	20200304_C_Ft-LC	7.87	448079	161114
82	82	TQS3_210122_082	20200304_C_G-LC	7.88	3934	1376
83	83	TQS3_210122_083	20200304_C_Hg-LC	7.88	60908	20353
84	84	TQS3_210122_084	20200304_C_Ht-LC	7.87	748254	264969
85	85	TQS3_210122_085	20200304_C_Ig-LC	7.89	57757	19560
86	86	TQS3_210122_086	20200304_C_It-LC	7.89	2061132	726296
87	87	TQS3_210122_087	20200304_C_Jg-LC	7.90	67953	23250
88	88	TQS3_210122_088	20200304_C_Jt-LC	7.89	948383	332866
89	89	TQS3_210122_089	20200304_C_Kg-LC	7.89	122661	43159
90	90	TQS3_210122_090	Blank	7.90	3990	1287
91	91	TQS3_210122_091	Std 3.125 ng/ml matrix	7.88	1379471	488148
92	92	TQS3_210122_092	Blank	7.89	5234	1562
93	93	TQS3_210122_093	20200304_C_Kt-LC	7.89	5694390	2026980
94	94	TQS3_210122_094	20200304_C_L-LC	7.88	12138	3996
95	95	TQS3_210122_095	20200304_C_M-LC	7.88	4509	1488
96	96	TQS3_210122_096	20200304_C_N-LC	7.89	7009	2634
97	97	TQS3_210122_097	20200304_C_O-LC	7.88	2721	1096
98	98	TQS3_210122_098	20200304_C_P-LC	7.87	3170	912
99	99	TQS3_210122_099	20200304_C_Q-LC	7.88	3964	1418
100	100	TQS3_210122_100	20200304_C_R-LC	7.89	2910	777
101	101	TQS3_210122_101	20200304_C_S-LC	7.89	2615	1037
102	102	TQS3_210122_102	20200304_C_T-LC	7.88	2611	872
103	103	TQS3_210122_103	Blank	7.89	3686	1129
104	104	TQS3_210122_104	Std 3.125 ng/ml matrix	7.89	1350215	473458
105	105	TQS3_210122_105	Blank	7.88	4807	1416
106	106	TQS3_210122_106	20200304_C_U-LC	7.88	2776	877
107	107	TQS3_210122_107	20200304_C_V-LC	7.89	3042	899
108	108	TQS3_210122_108	20200304_C_W-LC	7.88	2069	580
109	109	TQS3_210122_109	20200304_C_X-LC	7.89	1908	750
110	110	TQS3_210122_110	20200627_S_1_5-LC	7.89	119459	41291
111	111	TQS3_210122_111	20200701_S_1_12-LC	7.89	20323	7778
112	112	TQS3_210122_112	20200812_S_1_12-LC	7.89	46742	16067
113	113	TQS3_210122_113	20200820_C_A-LC	7.88	5412	1906
114	114	TQS3_210122_114	20200820_C_B-LC	7.88	2813	965
115	115	TQS3_210122_115	20200820_C_C-LC	7.87	3200	870
116	116	TQS3_210122_116	Blank	7.89	3951	1701
117	117	TQS3_210122_117	Std 3.125 ng/ml matrix	7.88	1379865	487275
118	118	TQS3_210122_118	Blank	7.88	4983	1693
119	119	TQS3_210122_119	20200820_C_D-LC	7.88	3548	1184
120	120	TQS3_210122_120	20200820_C_E-LC	7.87	4275	1198
121	121	TQS3_210122_121	20200820_C_Ft-LC	7.88	3132302	1092383
122	122	TQS3_210122_122	20200831_S_1_12-LC	7.88	21688	7434
123	123	TQS3_210122_123	20200928_S_1_12-LC	7.88	24807	9424
124	124	TQS3_210122_124	Blank	7.86	3846	1369
125	125	TQS3_210122_125	Std 3.125 ng/ml matrix	7.87	1397791	480407
126	126	TQS3_210122_126	Std 3.125 ng/ml Solvent	7.87	1702463	601714
127	127	TQS3_210122_127	Blank	7.88	6506	2546
128	128	TQS3_210122_128	20190315_W_1-LC	7.86	2713	1168
129	129	TQS3_210122_129	20190510_W_1_9-LC	7.88	2415	1150
130	130	TQS3_210122_130	20190606_W_1_2-LC	7.87	2576	592
131	131	TQS3_210122_131	20190615_W_1_9-LC	7.87	2621	605
132	132	TQS3_210122_132	20200627_W_1_5-LC	7.89	3233	1150
133	133	TQS3_210122_133	Blank	7.88	3619	774
134	134	TQS3_210122_134	Std 3.125 ng/ml matrix	7.87	1378798	481945
135	135	TQS3_210122_135	Std 3.125 ng/ml Solvent	7.87	1663884	594228
136	136	TQS3_210122_136	Blank	7.87	5701	1960
137	137	TQS3_210122_137	BLANK - IS	7.88	2064	839
138	138	TQS3_210122_138	BLANK + IS + std MIX	7.87	4789857	1710264
139	139	TQS3_210122_139	QC-1-standard	7.87	5876190	2120880
140	140	TQS3_210122_140	QC-2	7.88	5957692	2130964
141	141	TQS3_210122_141	QC-3	7.87	5437355	1931720
142	142	TQS3_210122_142	Blank	7.88	12566	3884
143	143	TQS3_210122_143	Std 3.125 ng/ml matrix	7.87	1430744	502105
144	144	TQS3_210122_144	Blank	7.88	6607	2341
145	145	TQS3_210122_145	Std 0 ng/mL	7.87	3999	866
146	146	TQS3_210122_146	Std 1.25 ng/mL	7.88	702262	248532
147	147	TQS3_210122_147	Std 3.125 ng/mL	7.88	1815432	641049
148	148	TQS3_210122_148	Std 6.25 ng/mL	7.88	3635647	1271927
149	149	TQS3_210122_149	Std 12.5 ng/mL	7.88	6439625	2406419
150	150	TQS3_210122_150	Std 50 ng/mL	7.86	10394261	7964369
151	151	TQS3_210122_151	Blank	7.88	30261	10508
152	152	TQS3_210122_152	Std 3.125 ng/ml matrix	7.88	1420844	494816
153	153	TQS3_210122_153	Blank	7.88	7779	2603
154	154	TQS3_210122_154	Blank	7.88	5636	2265

Compound 28:  Difenoconazole

	#	Name	Sample Text	RT	Area	1 Area
1	1	TQS3_210122_001	Blank	7.78	174	346
2	2	TQS3_210122_002	Std 0 ng/mL	7.77	329	255
